pvd_id,state,install_month,pv_dc_kw,pv_ac_kw,battery_kwh,stc_count,stc_price,stc_value,battery_rebate,price_base,price_net,annual_generation_kwh,annual_savings_aud,payback_years_net
311613,NSW,2024-02,9.68,8.0,,93.0,35.0,3255.0,0.0,,,13552.0,2059.904,
311614,NSW,2024-02,8.36,8.0,,80.0,35.0,2800.0,0.0,,,11704.0,1779.008,
311615,NSW,2024-02,9.68,8.0,,93.0,35.0,3255.0,0.0,,,13552.0,2059.904,
311616,VIC,2024-02,5.72,5.0,,55.0,35.0,1925.0,0.0,,,7436.0,988.988,
311617,NSW,2024-02,6.16,5.0,,59.0,35.0,2065.0,0.0,,,8624.0,1310.848,
311618,SA,2024-02,13.28,10.0,,128.0,35.0,4480.0,0.0,,,19920.0,3426.2400000000002,
311619,NSW,2024-02,6.23,5.0,,60.0,35.0,2100.0,0.0,,,8722.0,1325.744,
311621,NSW,2024-03,8.8,8.0,,85.0,35.0,2975.0,0.0,,,12320.000000000002,1872.6400000000003,
311622,VIC,2024-02,13.3,10.0,,128.0,35.0,4480.0,0.0,,,17290.0,2299.57,
311623,VIC,2024-02,6.64,5.0,,64.0,35.0,2240.0,0.0,,,8632.0,1148.056,
311624,VIC,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,8580.0,1141.14,
311625,SA,2024-03,6.6,5.0,,63.0,35.0,2205.0,0.0,,,9900.0,1702.8000000000002,
311627,SA,2024-02,9.97,8.5,,96.0,35.0,3360.0,0.0,,,14955.000000000002,2572.26,
311628,WA,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,10560.0,1288.32,
311632,NSW,2024-03,13.28,10.0,,128.0,35.0,4480.0,0.0,,,18592.0,2825.984,
311635,WA,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,10560.0,1288.32,
311636,WA,2024-02,6.64,5.0,,64.0,35.0,2240.0,0.0,,,10624.0,1296.128,
311637,WA,2024-02,6.64,5.0,,64.0,35.0,2240.0,0.0,,,10624.0,1296.128,
311639,WA,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,10560.0,1288.32,
311640,SA,2024-02,6.6,5.0,9.6,63.0,35.0,2205.0,0.0,21150.225,18945.225,9900.0,2653.2000000000003,7.140518995929442
311641,WA,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,10560.0,1288.32,
311642,WA,2024-02,6.16,5.0,,59.0,35.0,2065.0,0.0,,,9856.0,1202.4319999999998,
311644,WA,2024-02,6.16,5.0,,59.0,35.0,2065.0,0.0,,,9856.0,1202.4319999999998,
311645,WA,2024-02,4.4,5.0,,42.0,35.0,1470.0,0.0,,,7040.000000000001,858.88,
311646,WA,2024-02,6.16,5.0,,59.0,35.0,2065.0,0.0,,,9856.0,1202.4319999999998,
311647,WA,2024-02,6.16,5.0,,59.0,35.0,2065.0,0.0,,,9856.0,1202.4319999999998,
311648,WA,2024-02,10.79,5.0,9.0,104.0,35.0,3640.0,0.0,25103.925,21463.925,17264.0,3763.5519999999997,5.7031030792187805
311650,WA,2024-02,5.72,5.0,,55.0,35.0,1925.0,0.0,,,9152.0,1116.5439999999999,
311651,WA,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,10560.0,1288.32,
311654,WA,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,10560.0,1288.32,
311656,SA,2024-02,13.12,10.0,,126.0,35.0,4410.0,0.0,,,19680.0,3384.96,
311657,ACT,2024-02,6.65,5.0,,64.0,35.0,2240.0,0.0,,,9310.0,1359.26,
311659,VIC,2024-02,6.64,5.0,,64.0,35.0,2240.0,0.0,,,8632.0,1148.056,
311661,SA,2024-02,6.64,5.0,,64.0,35.0,2240.0,0.0,,,9960.0,1713.1200000000001,
311666,VIC,2024-02,4.84,5.0,,46.0,35.0,1610.0,0.0,,,6292.0,836.836,
311668,SA,2024-02,6.56,5.0,,63.0,35.0,2205.0,0.0,,,9840.0,1692.48,
311669,WA,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,10560.0,1288.32,
311670,WA,2024-02,6.64,5.0,,64.0,35.0,2240.0,0.0,,,10624.0,1296.128,
311672,WA,2024-02,6.64,5.0,,64.0,35.0,2240.0,0.0,,,10624.0,1296.128,
311675,WA,2024-02,7.47,5.0,4.5,80.0,35.0,2800.0,0.0,16437.524999999998,13637.524999999998,11952.0,2605.536,5.234057406998022
311676,WA,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,10560.0,1288.32,
311677,VIC,2024-02,11.44,10.0,,110.0,35.0,3850.0,0.0,,,14872.0,1977.976,
311678,WA,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,10560.0,1288.32,
311679,WA,2024-02,2.49,2.0,,24.0,35.0,840.0,0.0,,,3984.0000000000005,486.048,
311682,WA,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,10560.0,1288.32,
311683,WA,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,10560.0,1288.32,
311684,WA,2024-02,6.64,5.0,,64.0,35.0,2240.0,0.0,,,10624.0,1296.128,
311686,WA,2024-02,6.64,5.0,,64.0,35.0,2240.0,0.0,,,10624.0,1296.128,
311687,WA,2024-02,6.65,5.0,,64.0,35.0,2240.0,0.0,,,10640.0,1298.08,
311690,WA,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,10560.0,1288.32,
311691,WA,2024-02,6.64,5.0,,64.0,35.0,2240.0,0.0,,,10624.0,1296.128,
311693,WA,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,10560.0,1288.32,
311694,WA,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,10560.0,1288.32,
311695,NSW,2024-02,10.12,8.5,,97.0,35.0,3395.0,0.0,,,14167.999999999998,2153.536,
311696,WA,2024-04,6.6,5.0,,63.0,35.0,2205.0,0.0,,,10560.0,1288.32,
311697,WA,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,10560.0,1288.32,
311698,NSW,2024-03,8.36,8.0,,80.0,35.0,2800.0,0.0,,,11704.0,1779.008,
311700,VIC,2024-03,6.6,5.0,,54.0,35.0,1890.0,0.0,,,8580.0,1141.14,
311701,NSW,2024-02,5.72,5.0,,55.0,35.0,1925.0,0.0,,,8008.0,1217.2160000000001,
311702,QLD,2024-02,10.12,8.0,,97.0,35.0,3395.0,0.0,,,15179.999999999998,2110.0199999999995,
311703,WA,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,10560.0,1288.32,
311704,NSW,2024-02,9.24,8.5,,89.0,35.0,3115.0,0.0,,,12936.0,1966.272,
311705,WA,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,10560.0,1288.32,
311706,NSW,2024-02,13.2,10.0,,127.0,35.0,4445.0,0.0,,,18480.0,2808.96,
311707,WA,2024-02,6.65,5.0,,64.0,35.0,2240.0,0.0,,,10640.0,1298.08,
311708,WA,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,10560.0,1288.32,
311710,WA,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,10560.0,1288.32,
311711,WA,2024-02,6.65,5.0,,64.0,35.0,2240.0,0.0,,,10640.0,1298.08,
311713,WA,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,10560.0,1288.32,
311715,WA,2024-02,6.65,5.0,,64.0,35.0,2240.0,0.0,,,10640.0,1298.08,
311716,WA,2024-03,6.6,10.0,,63.0,35.0,2205.0,0.0,,,10560.0,1288.32,
311717,WA,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,10560.0,1288.32,
311719,WA,2024-02,5.28,5.0,,51.0,35.0,1785.0,0.0,,,8448.0,1030.656,
311720,WA,2024-02,6.65,5.0,,64.0,35.0,2240.0,0.0,,,10640.0,1298.08,
311723,NSW,2024-04,6.88,8.0,,66.0,35.0,2310.0,0.0,,,9632.0,1464.0639999999999,
311725,QLD,2024-02,9.13,8.5,,88.0,35.0,3080.0,0.0,,,13695.000000000002,1903.605,
311731,NSW,2024-02,12.32,10.0,,119.0,35.0,4165.0,0.0,,,17248.0,2621.696,
311733,WA,2024-03,6.65,5.0,,64.0,35.0,2240.0,0.0,,,10640.0,1298.08,
311735,WA,2024-03,6.65,5.0,,64.0,35.0,2240.0,0.0,,,10640.0,1298.08,
311736,WA,2024-03,13.2,10.0,,127.0,35.0,4445.0,0.0,,,21120.0,2576.64,
311737,NSW,2024-02,6.23,5.0,,60.0,35.0,2100.0,0.0,,,8722.0,1325.744,
311738,WA,2024-03,6.65,5.0,,64.0,35.0,2240.0,0.0,,,10640.0,1298.08,
311739,WA,2024-02,6.65,5.0,,64.0,35.0,2240.0,0.0,,,10640.0,1298.08,
311741,WA,2024-03,6.6,5.0,,63.0,35.0,2205.0,0.0,,,10560.0,1288.32,
311745,WA,2024-03,5.28,5.0,,51.0,35.0,1785.0,0.0,,,8448.0,1030.656,
311747,SA,2024-02,13.28,10.0,,128.0,35.0,4480.0,0.0,,,19920.0,3426.2400000000002,
311748,QLD,2024-02,11.0,5.0,,106.0,35.0,3710.0,0.0,,,16500.0,2293.5,
311750,VIC,2024-02,6.65,5.0,,64.0,35.0,2240.0,0.0,,,8645.0,1149.785,
311751,NSW,2024-02,10.56,10.0,,102.0,35.0,3570.0,0.0,,,14784.0,2247.1679999999997,
311752,VIC,2024-02,13.3,10.0,,110.0,35.0,3850.0,0.0,,,17290.0,2299.57,
311753,NSW,2024-02,10.56,10.0,,102.0,35.0,3570.0,0.0,,,14784.0,2247.1679999999997,
311757,NSW,2024-02,20.24,25.0,,195.0,35.0,6825.0,0.0,,,28335.999999999996,4307.072,
311761,NSW,2024-06,10.56,10.0,,102.0,35.0,3570.0,0.0,,,14784.0,2247.1679999999997,
311762,NSW,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,9240.0,1404.48,
311763,QLD,2024-02,5.81,5.0,,56.0,35.0,1960.0,0.0,,,8715.0,1211.385,
311764,NSW,2024-02,7.89,8.0,,76.0,35.0,2660.0,0.0,,,11046.0,1678.992,
311765,NSW,2024-02,12.04,10.0,,116.0,35.0,4060.0,0.0,,,16856.0,2562.112,
311768,NSW,2024-02,10.38,8.0,,100.0,35.0,3500.0,0.0,,,14532.000000000002,2208.8640000000005,
311769,QLD,2024-02,6.64,5.0,,64.0,35.0,2240.0,0.0,,,9960.0,1384.44,
311770,QLD,2024-02,8.3,10.0,,80.0,35.0,2800.0,0.0,,,12450.000000000002,1730.5500000000002,
311771,QLD,2024-02,10.12,8.5,,97.0,35.0,3395.0,0.0,,,15179.999999999998,2110.0199999999995,
311772,QLD,2024-02,6.64,5.0,,64.0,35.0,2240.0,0.0,,,9960.0,1384.44,
311773,QLD,2024-02,9.13,8.0,,88.0,35.0,3080.0,0.0,,,13695.000000000002,1903.605,
311776,QLD,2024-02,6.64,5.0,,64.0,35.0,2240.0,0.0,,,9960.0,1384.44,
311777,ACT,2024-08,10.56,8.0,9.6,102.0,35.0,3570.0,0.0,26068.199999999997,22498.199999999997,14784.0,3459.456,6.50339244089244
311778,QLD,2024-02,8.3,8.0,,80.0,35.0,2800.0,0.0,,,12450.000000000002,1730.5500000000002,
311782,NSW,2024-02,13.2,10.0,,141.0,35.0,4935.0,0.0,,,18480.0,2808.96,
311786,NSW,2024-02,13.2,10.0,,127.0,35.0,4445.0,0.0,,,18480.0,2808.96,
311787,NSW,2024-02,10.56,10.0,,102.0,35.0,3570.0,0.0,,,14784.0,2247.1679999999997,
311790,NSW,2024-02,12.76,5.0,,137.0,35.0,4795.0,0.0,,,17864.0,2715.328,
311791,NSW,2024-02,9.13,10.0,,88.0,35.0,3080.0,0.0,,,12782.000000000002,1942.8640000000003,
311792,NSW,2024-02,6.64,5.0,,64.0,35.0,2240.0,0.0,,,9296.0,1412.992,
311793,SA,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,9900.0,1702.8000000000002,
311804,VIC,2024-02,10.12,8.0,,97.0,35.0,3395.0,0.0,,,13155.999999999998,1749.7479999999998,
311807,VIC,2024-02,6.6,5.0,,54.0,35.0,1890.0,0.0,,,8580.0,1141.14,
311810,SA,2024-03,10.56,10.0,,102.0,35.0,3570.0,0.0,,,15840.0,2724.48,
311812,VIC,2024-02,6.6,5.0,,54.0,35.0,1890.0,0.0,,,8580.0,1141.14,
311813,NSW,2024-02,10.56,10.0,,102.0,35.0,3570.0,0.0,,,14784.0,2247.1679999999997,
311815,SA,2024-02,13.2,10.0,9.6,127.0,35.0,4445.0,0.0,29669.999999999996,25224.999999999996,19800.0,5306.400000000001,4.753693652947383
311816,NSW,2024-03,8.8,8.0,,85.0,35.0,2975.0,0.0,,,12320.000000000002,1872.6400000000003,
311818,SA,2024-02,7.48,5.0,12.8,72.0,35.0,2520.0,0.0,25577.954999999998,23057.954999999998,11220.0,3006.96,7.668194788091626
311820,NSW,2024-02,20.24,20.0,,195.0,35.0,6825.0,0.0,,,28335.999999999996,4307.072,
311822,NSW,2024-02,13.28,10.0,,128.0,35.0,4480.0,0.0,,,18592.0,2825.984,
311823,QLD,2024-03,5.66,5.0,,54.0,35.0,1890.0,0.0,,,8490.0,1180.1100000000001,
311825,SA,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,9900.0,1702.8000000000002,
311826,NSW,2024-07,9.68,8.0,,93.0,35.0,3255.0,0.0,,,13552.0,2059.904,
311827,SA,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,9900.0,1702.8000000000002,
311830,VIC,2024-02,9.03,8.0,,74.0,35.0,2590.0,0.0,,,11739.0,1561.287,
311833,VIC,2024-02,10.12,8.2,,83.0,35.0,2905.0,0.0,,,13155.999999999998,1749.7479999999998,
311834,VIC,2024-02,6.6,5.0,,54.0,35.0,1890.0,0.0,,,8580.0,1141.14,
311837,SA,2024-03,9.96,5.0,,96.0,35.0,3360.0,0.0,,,14940.000000000002,2569.6800000000003,
311842,SA,2024-10,6.6,5.0,,63.0,35.0,2205.0,0.0,,,9900.0,1702.8000000000002,
311843,WA,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,10560.0,1288.32,
311845,VIC,2024-02,6.64,5.0,,64.0,35.0,2240.0,0.0,,,8632.0,1148.056,
311847,VIC,2024-02,6.6,6.0,,54.0,35.0,1890.0,0.0,,,8580.0,1141.14,
311850,WA,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,10560.0,1288.32,
311853,SA,2024-02,15.2,10.0,9.6,147.0,35.0,5145.0,0.0,32084.999999999996,26939.999999999996,22800.0,6110.4,4.408876669285153
311854,NSW,2024-02,17.1,10.0,19.2,165.0,35.0,5775.0,0.0,44315.25,38540.25,23940.000000000004,5937.120000000001,6.49140492359932
311855,VIC,2024-02,6.6,5.0,,54.0,35.0,1890.0,0.0,,,8580.0,1141.14,
311859,NSW,2024-02,4.98,5.0,,48.0,35.0,1680.0,0.0,,,6972.000000000001,1059.7440000000001,
311861,VIC,2024-03,5.28,5.0,,43.0,35.0,1505.0,0.0,,,6864.0,912.912,
311864,NSW,2024-02,13.3,10.0,,128.0,35.0,4480.0,0.0,,,18620.0,2830.24,
311865,VIC,2024-02,10.38,15.0,13.34,100.0,35.0,3500.0,0.0,31170.749999999996,27670.749999999996,13494.000000000002,2928.198000000001,9.449753739330465
311867,VIC,2024-02,6.65,5.0,,55.0,35.0,1925.0,0.0,,,8645.0,1149.785,
311869,VIC,2024-03,7.04,6.0,,58.0,35.0,2030.0,0.0,,,9152.0,1217.2160000000001,
311871,VIC,2024-02,7.48,6.0,,62.0,35.0,2170.0,0.0,,,9724.0,1293.2920000000001,
311873,WA,2024-02,6.64,5.0,,64.0,35.0,2240.0,0.0,,,10624.0,1296.128,
311874,VIC,2024-02,8.36,8.0,,69.0,35.0,2415.0,0.0,,,10868.0,1445.4440000000002,
311875,VIC,2024-03,6.6,5.0,,54.0,35.0,1890.0,0.0,,,8580.0,1141.14,
311877,SA,2024-02,6.64,5.0,,64.0,35.0,2240.0,0.0,,,9960.0,1713.1200000000001,
311878,VIC,2024-02,3.52,3.0,,29.0,35.0,1015.0,0.0,,,4576.0,608.6080000000001,
311880,VIC,2024-02,6.64,5.0,,55.0,35.0,1925.0,0.0,,,8632.0,1148.056,
311881,SA,2024-02,9.96,5.0,,96.0,35.0,3360.0,0.0,,,14940.000000000002,2569.6800000000003,
311883,WA,2024-04,6.64,5.0,,64.0,35.0,2240.0,0.0,,,10624.0,1296.128,
311884,NSW,2024-03,13.2,10.0,,127.0,35.0,4445.0,0.0,,,18480.0,2808.96,
311888,WA,2024-03,6.6,5.0,,63.0,35.0,2205.0,0.0,,,10560.0,1288.32,
311889,WA,2024-02,3.74,3.0,,36.0,35.0,1260.0,0.0,,,5984.0,730.048,
311890,WA,2024-02,6.64,5.0,,64.0,35.0,2240.0,0.0,,,10624.0,1296.128,
311891,NSW,2024-02,4.4,5.0,,42.0,35.0,1470.0,0.0,,,6160.000000000001,936.3200000000002,
311892,NSW,2024-02,11.0,10.0,,106.0,35.0,3710.0,0.0,,,15400.0,2340.8,
311893,NSW,2024-02,9.24,10.0,,89.0,35.0,3115.0,0.0,,,12936.0,1966.272,
311894,NSW,2024-02,4.4,5.0,,42.0,35.0,1470.0,0.0,,,6160.000000000001,936.3200000000002,
311896,WA,2024-02,10.12,8.0,,97.0,35.0,3395.0,0.0,,,16191.999999999998,1975.4239999999995,
311897,VIC,2024-02,6.6,5.0,,54.0,35.0,1890.0,0.0,,,8580.0,1141.14,
311898,NSW,2024-02,10.79,10.0,,104.0,35.0,3640.0,0.0,,,15105.999999999998,2296.1119999999996,
311900,NSW,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,9240.0,1404.48,
311902,VIC,2023-12,6.65,5.0,,63.0,35.0,2205.0,0.0,,,8645.0,1149.785,
311903,VIC,2024-02,6.65,5.0,,55.0,35.0,1925.0,0.0,,,8645.0,1149.785,
311904,VIC,2024-02,6.65,5.0,,55.0,35.0,1925.0,0.0,,,8645.0,1149.785,
311905,WA,2024-02,6.64,5.0,,64.0,35.0,2240.0,0.0,,,10624.0,1296.128,
311906,VIC,2024-02,10.45,10.0,,86.0,35.0,3010.0,0.0,,,13584.999999999998,1806.8049999999998,
311908,QLD,2024-02,26.4,25.0,13.34,255.0,35.0,8925.0,0.0,52584.899999999994,43659.899999999994,39600.0,9147.6,4.772825659189294
311909,SA,2024-02,10.25,10.0,,99.0,35.0,3465.0,0.0,,,15375.0,2644.5,
311910,WA,2024-02,3.74,3.0,,36.0,35.0,1260.0,0.0,,,5984.0,730.048,
311911,WA,2024-02,6.64,5.0,,64.0,35.0,2240.0,0.0,,,10624.0,1296.128,
311912,SA,2024-02,21.12,20.0,,204.0,35.0,7140.0,0.0,,,31680.0,5448.96,
311913,WA,2024-02,7.47,5.0,4.5,72.0,35.0,2520.0,0.0,16437.524999999998,13917.524999999998,11952.0,2605.536,5.341520900114217
311914,QLD,2024-02,11.0,8.5,,118.0,35.0,4130.0,0.0,,,16500.0,2293.5,
311915,NSW,2024-02,11.88,10.0,,114.0,35.0,3990.0,0.0,,,16632.0,2528.064,
311916,WA,2024-02,6.64,5.0,,64.0,35.0,2240.0,0.0,,,10624.0,1296.128,
311917,QLD,2024-02,22.0,8.5,,236.0,35.0,8260.0,0.0,,,33000.0,4587.0,
311918,WA,2024-02,7.47,5.0,4.5,72.0,35.0,2520.0,0.0,16437.524999999998,13917.524999999998,11952.0,2605.536,5.341520900114217
311919,NSW,2024-02,8.3,8.0,,80.0,35.0,2800.0,0.0,,,11620.000000000002,1766.2400000000002,
311920,WA,2024-02,6.16,5.0,,59.0,35.0,2065.0,0.0,,,9856.0,1202.4319999999998,
311922,NSW,2024-02,4.15,5.0,,40.0,35.0,1400.0,0.0,,,5810.000000000001,883.1200000000001,
311923,NSW,2024-02,6.6,5.0,,70.0,35.0,2450.0,0.0,,,9240.0,1404.48,
311924,WA,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,10560.0,1288.32,
311925,VIC,2024-03,7.48,8.0,,62.0,35.0,2170.0,0.0,,,9724.0,1293.2920000000001,
311926,WA,2024-02,4.4,5.0,,42.0,35.0,1470.0,0.0,,,7040.000000000001,858.88,
311927,QLD,2024-02,34.32,29.9,,332.0,35.0,11620.0,0.0,,,51480.0,7155.72,
311928,WA,2024-02,6.16,5.0,,59.0,35.0,2065.0,0.0,,,9856.0,1202.4319999999998,
311929,WA,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,10560.0,1288.32,
311931,WA,2024-02,6.16,5.0,,59.0,35.0,2065.0,0.0,,,9856.0,1202.4319999999998,
311932,WA,2024-02,6.16,5.0,,59.0,35.0,2065.0,0.0,,,9856.0,1202.4319999999998,
311933,NSW,2024-02,12.76,5.0,,123.0,35.0,4305.0,0.0,,,17864.0,2715.328,
311936,WA,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,10560.0,1288.32,
311938,QLD,2024-02,13.2,10.0,,127.0,35.0,4445.0,0.0,,,19800.0,2752.2,
311939,NSW,2024-02,9.68,10.0,,93.0,35.0,3255.0,0.0,,,13552.0,2059.904,
311940,SA,2024-02,6.64,5.0,8.6,64.0,35.0,2240.0,0.0,20165.940000000002,17925.940000000002,9960.0,2669.28,6.715646166756579
311941,SA,2024-02,9.96,10.0,,96.0,35.0,3360.0,0.0,,,14940.000000000002,2569.6800000000003,
311943,QLD,2024-02,13.2,10.0,,127.0,35.0,4445.0,0.0,,,19800.0,2752.2,
311944,NSW,2024-03,7.92,8.5,,76.0,35.0,2660.0,0.0,,,11088.0,1685.3760000000002,
311945,QLD,2024-02,13.3,10.0,,128.0,35.0,4480.0,0.0,,,19950.0,2773.05,
311946,NSW,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,9240.0,1404.48,
311947,QLD,2024-02,13.2,10.0,,127.0,35.0,4445.0,0.0,,,19800.0,2752.2,
311948,WA,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,10560.0,1288.32,
311949,QLD,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,9900.0,1376.1,
311951,VIC,2024-02,12.32,5.0,,119.0,35.0,4165.0,0.0,,,16016.0,2130.1280000000006,
311952,NSW,2024-02,8.8,8.5,,85.0,35.0,2975.0,0.0,,,12320.000000000002,1872.6400000000003,
311953,NSW,2024-02,8.8,10.0,,85.0,35.0,2975.0,0.0,,,12320.000000000002,1872.6400000000003,
311957,WA,2024-02,6.64,5.0,,64.0,35.0,2240.0,0.0,,,10624.0,1296.128,
311959,WA,2024-02,6.64,5.0,,64.0,35.0,2240.0,0.0,,,10624.0,1296.128,
311960,NSW,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,9240.0,1404.48,
311962,NSW,2024-04,6.64,5.0,,64.0,35.0,2240.0,0.0,,,9296.0,1412.992,
311964,WA,2024-02,13.2,10.0,,127.0,35.0,4445.0,0.0,,,21120.0,2576.64,
311965,WA,2024-02,6.65,5.0,,64.0,35.0,2240.0,0.0,,,10640.0,1298.08,
311966,VIC,2024-02,2.38,2.0,,19.0,35.0,665.0,0.0,,,3094.0,411.50200000000007,
311971,NSW,2024-03,14.96,13.5,13.6,144.0,35.0,5040.0,0.0,37649.159999999996,32609.159999999996,20944.0,5194.112,6.278101049804085
311972,NSW,2024-02,9.24,8.0,,89.0,35.0,3115.0,0.0,,,12936.0,1966.272,
311973,NSW,2024-02,20.25,20.0,,195.0,35.0,6825.0,0.0,,,28350.0,4309.2,
311974,NSW,2024-04,18.4,15.0,,178.0,35.0,6230.0,0.0,,,25759.999999999996,3915.5199999999995,
311977,NSW,2024-02,10.56,10.0,,113.0,35.0,3955.0,0.0,,,14784.0,2247.1679999999997,
311979,WA,2024-02,6.64,5.0,,64.0,35.0,2240.0,0.0,,,10624.0,1296.128,
311980,NSW,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,9240.0,1404.48,
311981,NSW,2024-02,9.96,10.0,,96.0,35.0,3360.0,0.0,,,13944.000000000002,2119.4880000000003,
311984,VIC,2024-02,6.44,5.0,,53.0,35.0,1855.0,0.0,,,8372.0,1113.476,
311986,VIC,2024-02,9.96,8.5,,96.0,35.0,3360.0,0.0,,,12948.000000000002,1722.0840000000005,
311987,QLD,2024-02,9.96,8.0,,96.0,35.0,3360.0,0.0,,,14940.000000000002,2076.66,
311989,VIC,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,8580.0,1141.14,
311990,QLD,2024-02,4.15,5.0,,40.0,35.0,1400.0,0.0,,,6225.000000000001,865.2750000000001,
311995,NSW,2024-03,6.64,5.0,6.4,64.0,35.0,2240.0,0.0,17888.940000000002,15648.940000000002,9296.0,2305.408,6.787926475487204
311996,SA,2024-02,6.65,5.0,,64.0,35.0,2240.0,0.0,,,9975.0,1715.7,
311997,QLD,2024-02,8.3,5.0,,80.0,35.0,2800.0,0.0,,,12450.000000000002,1730.5500000000002,
311998,QLD,2024-02,6.64,5.0,,64.0,35.0,2240.0,0.0,,,9960.0,1384.44,
311999,VIC,2024-02,7.04,8.0,,68.0,35.0,2380.0,0.0,,,9152.0,1217.2160000000001,
312000,QLD,2024-02,8.3,8.0,,80.0,35.0,2800.0,0.0,,,12450.000000000002,1730.5500000000002,
312002,NSW,2024-02,10.56,8.0,,102.0,35.0,3570.0,0.0,,,14784.0,2247.1679999999997,
312003,QLD,2024-02,6.64,5.0,,64.0,35.0,2240.0,0.0,,,9960.0,1384.44,
312004,QLD,2024-02,13.28,10.0,,128.0,35.0,4480.0,0.0,,,19920.0,2768.88,
312006,NSW,2024-02,8.3,10.0,,80.0,35.0,2800.0,0.0,,,11620.000000000002,1766.2400000000002,
312011,NSW,2024-02,7.92,8.0,,76.0,35.0,2660.0,0.0,,,11088.0,1685.3760000000002,
312013,NSW,2024-03,9.68,10.0,,93.0,35.0,3255.0,0.0,,,13552.0,2059.904,
312014,SA,2024-02,6.16,5.0,,59.0,35.0,2065.0,0.0,,,9240.0,1589.2800000000002,
312015,NSW,2024-02,8.36,8.2,,80.0,35.0,2800.0,0.0,,,11704.0,1779.008,
312016,ACT,2024-03,18.04,5.0,,174.0,35.0,6090.0,0.0,,,25256.0,3687.3759999999993,
312017,NSW,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,9240.0,1404.48,
312018,VIC,2024-05,13.2,10.0,,127.0,35.0,4445.0,0.0,,,17160.0,2282.28,
312020,NSW,2024-02,4.4,5.0,,42.0,35.0,1470.0,0.0,,,6160.000000000001,936.3200000000002,
312021,NSW,2024-02,10.12,8.25,,97.0,35.0,3395.0,0.0,,,14167.999999999998,2153.536,
312022,NSW,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,9240.0,1404.48,
312023,NSW,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,9240.0,1404.48,
312024,NSW,2024-03,4.4,5.0,,42.0,35.0,1470.0,0.0,,,6160.000000000001,936.3200000000002,
312025,NSW,2024-02,11.0,10.0,,106.0,35.0,3710.0,0.0,,,15400.0,2340.8,
312029,VIC,2024-01,9.98,8.0,,82.0,35.0,2870.0,0.0,,,12974.0,1725.542,
312030,NSW,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,9240.0,1404.48,
312031,NSW,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,9240.0,1404.48,
312032,NSW,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,9240.0,1404.48,
312034,NSW,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,9240.0,1404.48,
312036,NSW,2024-03,6.6,5.0,,63.0,35.0,2205.0,0.0,,,9240.0,1404.48,
